,FIPS,F-VALUES
459,13265,0.120440672116043
460,13267,0.105823530940561
461,13269,0.109886742921687
462,13271,0.114059183070529
463,13273,0.130420964148722
464,13275,0.112768109729689
465,13277,0.107541532595765
466,13279,0.11035234944892
467,13281,0.0565247274268439
468,13283,0.100533345048197
469,13285,0.122577118303111
470,13287,0.111556380994856
471,13289,0.0900800801919513
472,13291,0.0647607343509716
473,13293,0.0942566088046302
474,13295,0.0940433111461783
475,13297,0.101823755341024
476,13299,0.104910551799968
477,13301,0.117408476399028
478,13303,0.119852535168502
479,13305,0.0928358975319388
480,13307,0.102020351676236
481,13309,0.110131564136335
482,13313,0.135025154964188
483,13315,0.101830962141389
484,13317,0.10546528117878
485,13319,0.102181788202214
486,13321,0.0922211672426474
487,15001,0.194915000445766
488,15003,0.394976107372241
489,15005,0.102890284861081
490,15007,0.122836853510726
491,15009,0.165771549787785
492,16001,0.186087462442188
493,16003,0.0600322930422885
494,16005,0.0979240548725929
495,16007,0.0604540996581136
496,16009,0.068452071121426
497,16011,0.0911271523236316
498,16013,0.0732638063785859
499,16015,0.0584043855054402
500,16017,0.0671306340300145
501,16019,0.0918024541017582
502,16021,0.0655619476209627
503,16023,0.0637957361999949
504,16025,0.0583961602168559
505,16027,0.149561494936743
506,16029,0.0549178018505471
507,16031,0.0848540841785063
508,16033,0.0885474878887125
509,16035,0.062216595759196
510,16037,0.0686318447920888
511,16039,0.0921531532529787
512,16041,0.0540942301613298
513,16043,0.0683289841200377
514,16045,0.0632060200781808
515,16047,0.087776893917965
516,16051,0.063246007680077
517,16053,0.0984217120589624
518,16055,0.0998360247272939
519,16057,0.0803991134934129
520,16059,0.061090258071867
521,16061,0.0733685326843918
522,16063,0.0868360877411841
523,16065,0.100025144827596
524,16067,0.0926513386669295
525,16069,0.0710232246794619
526,16071,0.0541307224005796
527,16073,0.0819929661402592
528,16075,0.0771355680747219
529,16077,0.0858993342573347
530,16079,0.0735056061782628
531,16081,0.0647766866803615
532,16083,0.0902279821887047
533,16085,0.0521195777297348
534,16087,0.0818387200501042
535,17001,0.0756828391793434
536,17003,0.100099855448964
537,17005,0.0658036912235526
538,17007,0.0950786030057037
